locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
b1057,yceJ,,1118480,1119046,-,putative cytochrome b561,Energy production and conversion,P75925
b1058,yceO,,1119307,1119447,-,DUF2770 domain-containing protein YceO,Function unknown,P64442
b1059,solA,,1119468,1120586,-,N-methyl-L-tryptophan oxidase,Amino acid transport and metabolism,P40874
b1060,bssS,,1120701,1120955,-,regulator of biofilm formation,Function unknown,P0AB33
b1061,dinI,,1121242,1121487,-,DNA damage-inducible protein I,"Replication, recombination and repair",P0ABR1
b1062,pyrC,,1121561,1122607,-,dihydroorotase,Nucleotide transport and metabolism,P05020
b1063,yceB,,1122713,1123273,-,putative lipid-binding lipoprotein YceB,Function unknown,P0AB26
b1064,grxB,,1123407,1124054,-,reduced glutaredoxin 2,"Post-translational modification, protein turnover,and chaperones",P0AC59
b1065,mdtH,,1124118,1125326,-,multidrug efflux pump MdtH,Amino acid transport and metabolism,P69367
b1066,rimJ,,1125562,1126146,+,ribosomal-protein-S5-alanine N-acetyltransferase,"Translation, ribosomal structure and biogenesis",P0A948
b1067,yceH,,1126157,1126804,+,DUF480 domain-containing protein YceH,Function unknown,P29217
b1068,yceM,,1126806,1127729,+,putative oxidoreductase YceM,Function unknown,P75931
b1069,murJ,,1127839,1129374,+,putative lipid II flippase MurJ,Function unknown,P0AF16
b1070,flgN,,1129414,1129830,-,flagellar biosynthesis protein FlgN,Cell motility,P43533
b1071,flgM,,1129835,1130128,-,anti-sigma factor for FliA (sigma(28)),Cell motility,P0AEM4
b1072,flgA,,1130204,1130863,-,flagellar basal body P-ring formation protein FlgA,Cell motility,P75933
b1073,flgB,,1131018,1131434,+,flagellar basal-body rod protein FlgB,Cell motility,P0ABW9
b1074,flgC,,1131438,1131842,+,flagellar basal-body rod protein FlgC,Cell motility,P0ABX2
b1075,flgD,,1131854,1132549,+,flagellar biosynthesis%2C initiation of hook assembly,Cell motility,P75936
b1076,flgE,,1132574,1133782,+,flagellar hook protein FlgE,Cell motility,P75937
b1077,flgF,,1133802,1134557,+,flagellar basal-body rod protein FlgF,Cell motility,P75938
b1078,flgG,,1134729,1135511,+,flagellar basal-body rod protein FlgG,Cell motility,P0ABX5
b1079,flgH,,1135564,1136262,+,flagellar L-ring protein,Cell motility,P0A6S0
b1080,flgI,,1136274,1137371,+,flagellar P-ring protein,Cell motility,P0A6S3
b1081,flgJ,,1137371,1138312,+,putative peptidoglycan hydrolase FlgJ,Cell wall/membrane/envelope biogenesis,P75942
b1082,flgK,,1138378,1140021,+,flagellar hook-filament junction protein 1,Cell motility,P33235
b1083,flgL,,1140033,1140986,+,flagellar hook-filament junction protein 2,Cell motility,P29744
b1084,rne,,1141182,1144367,-,ribonuclease E,"Translation, ribosomal structure and biogenesis",P21513
b1085,yceQ,,1144502,1144822,+,DUF2655 domain-containing protein YceQ,Function unknown,P62066
b1086,rluC,,1144940,1145899,+,23S rRNA pseudouridine(955/2504/2580) synthase,"Translation, ribosomal structure and biogenesis",P0AA39
b1087,yceF,,1146011,1146595,-,m(7)GTP pyrophosphatase,"Cell cycle control, cell division, chromosome partitioning",P0A729
b1088,yceD,,1146794,1147315,+,DUF177 domain-containing protein YceD,Function unknown,P0AB28
b1089,rpmF,,1147367,1147540,+,50S ribosomal subunit protein L32,"Translation, ribosomal structure and biogenesis",P0A7N4
b1090,plsX,,1147621,1148691,+,putative phosphate acyltransferase,Lipid transport and metabolism,P27247
b1091,fabH,,1148759,1149712,+,beta-ketoacyl-[acyl carrier protein] synthase III,Lipid transport and metabolism,P0A6R0
b1092,fabD,,1149728,1150657,+,[acyl-carrier-protein] S-malonyltransferase,Lipid transport and metabolism,P0AAI9
b1093,fabG,,1150670,1151404,+,3-oxoacyl-[acyl-carrier-protein] reductase FabG,Lipid transport and metabolism,P0AEK2
b1094,acpP,,1151615,1151851,+,acyl carrier protein,Lipid transport and metabolism,P0A6A8
b1095,fabF,,1151939,1153180,+,beta-ketoacyl-[acyl carrier protein] synthase II,Lipid transport and metabolism,P0AAI5
b1096,pabC,,1153300,1154109,+,aminodeoxychorismate lyase,Coenzyme transport and metabolism,P28305
b1097,mltG,,1154112,1155134,+,endolytic murein transglycosylase,Function unknown,P28306
b1098,tmk,,1155124,1155765,+,hypothetical protein,Nucleotide transport and metabolism,P0A720
b1099,holB,,1155762,1156766,+,DNA polymerase III subunit delta',"Replication, recombination and repair",P28631
b1100,ycfH,,1156777,1157574,+,putative metal-dependent hydrolase YcfH,"Replication, recombination and repair",P0AFQ7
b1101,ptsG,,1157869,1159302,+,glucose-specific PTS enzyme IIBC component,Carbohydrate transport and metabolism,P69786
b1102,fhuE,,1159362,1161551,-,ferric coprogen/ferric rhodotorulic acid outer membrane transporter,Inorganic ion transport and metabolism,P16869
b1103,hinT,,1161885,1162244,+,purine nucleoside phosphoramidase,Nucleotide transport and metabolism,P0ACE7
b1104,ycfL,,1162247,1162624,+,DUF1425 domain-containing protein YcfL,Function unknown,P75946
b1105,lpoB,,1162638,1163279,+,outer membrane lipoprotein - activator of MrcB activity,Cell wall/membrane/envelope biogenesis,P0AB38
b1106,thiK,,1163260,1164084,+,thiamine kinase,Nucleotide transport and metabolism,P75948
b1107,nagZ,,1164095,1165120,+,beta-N-acetylhexosaminidase,Cell wall/membrane/envelope biogenesis,P75949
b1108,ycfP,,1165143,1165685,+,UPF0227 protein YcfP,Function unknown,P0A8E1
b1109,ndh,,1166085,1167389,+,NADH:quinone oxidoreductase II,Energy production and conversion,P00393
b1110,ycfJ,,1167599,1168138,+,PF05433 family protein YcfJ,Function unknown,P0AB35
b1111,comR,,1168200,1168832,-,DNA-binding transcriptional repressor ComR,Transcription,P75952
b1112,bhsA,,1169073,1169330,+,DUF1471 domain-containing multiple stress resistance outer membrane protein BhsA,Cell wall/membrane/envelope biogenesis,P0AB40
b1113,ldtC,,1169412,1170374,-,L%2CD-transpeptidase YcfS,Cell wall/membrane/envelope biogenesis,P75954
b1114,mfd,,1170518,1173964,-,transcription-repair coupling factor,"Replication, recombination and repair",P30958
b1115,ycfT,,1174092,1175165,-,inner membrane protein YcfT,Function unknown,P75955
b1116,lolC,,1175427,1176626,+,lipoprotein release complex - inner membrane subunit,Cell wall/membrane/envelope biogenesis,P0ADC3
b1117,lolD,,1176619,1177320,+,lipoprotein release complex - ATP binding subunit,Defense mechanisms,P75957
b1118,lolE,,1177320,1178564,+,lipoprotein release complex - inner membrane subunit,Cell wall/membrane/envelope biogenesis,P75958
b1119,nagK,,1178593,1179504,+,N-acetyl-D-glucosamine kinase,Nucleotide transport and metabolism,P75959
b1120,cobB,,1179520,1180359,+,protein-lysine deacetylase/desuccinylase,Transcription,UPI0000127DC6
b1121,ycfZ,,1180479,1181267,-,putative inner membrane protein,Function unknown,P75961
b1122,ymfA,,1181264,1181725,-,putative inner membrane protein,Function unknown,P75962
b1123,potD,,1181783,1182829,-,spermidine preferential ABC transporter periplasmic binding protein,Inorganic ion transport and metabolism,P0AFK9
b1124,potC,,1182826,1183620,-,spermidine preferential ABC transporter membrane subunit PotC,Inorganic ion transport and metabolism,P0AFK6
b1125,potB,,1183617,1184444,-,spermidine preferential ABC transporter membrane subunit PotB,Inorganic ion transport and metabolism,P0AFK4
b1126,potA,,1184458,1185594,-,spermidine preferential ABC transporter ATP binding subunit,Inorganic ion transport and metabolism,P69874
b1127,pepT,,1185844,1187070,+,peptidase T,Amino acid transport and metabolism,P29745
b1128,roxA,,1187119,1188240,-,ribosomal protein-arginine oxygenase,Function unknown,P27431
b1129,phoQ,,1188316,1189776,-,sensory histidine kinase PhoQ,Signal transduction mechanisms,P23837
b1130,phoP,,1189776,1190447,-,DNA-binding transcriptional dual regulator PhoP,Transcription,P23836
b1131,purB,,1190616,1191986,-,adenylosuccinate lyase,Nucleotide transport and metabolism,P0AB89
b1132,hflD,,1191990,1192631,-,lysogenization regulator,Function unknown,P25746
b1133,mnmA,,1192667,1193773,-,tRNA-specific 2-thiouridylase,"Translation, ribosomal structure and biogenesis",P25745
b1134,nudJ,,1193827,1194288,-,phosphatase NudJ,Nucleotide transport and metabolism,P0AEI6
b1135,rluE,,1194298,1194951,-,23S rRNA pseudouridine(2457) synthase,"Translation, ribosomal structure and biogenesis",P75966
b1136,icd,,1195123,1196373,+,isocitrate dehydrogenase,Energy production and conversion,P08200
b1137,ymfD,,1196867,1197532,-,e14 prophage%3B putative SAM-dependent methyltransferase,Coenzyme transport and metabolism,P75967
b1138,ymfE,,1197533,1198237,-,e14 prophage%3B uncharacterized protein YmfE,No COG annotation,P75968
b1139,lit,,1198695,1199588,+,e14 prophage%3B cell death peptidase Lit,"Post-translational modification, protein turnover,and chaperones",P11072
b1140,intE,,1199679,1200806,-,e14 prophage%3B putative integrase,"Replication, recombination and repair",P75969
b1141,xisE,,1200787,1201032,-,e14 prophage%3B putative excisionase,Function unknown,P75970
b1142,ymfH,,1201069,1201380,-,e14 prophage%3B protein YmfH,No COG annotation,UPI000013A215
b1143,ymfI,,1201497,1201838,+,e14 prophage%3B protein YmfI,No COG annotation,P75972
b1144,ymfJ,,1201776,1202084,-,e14 prophage%3B protein YmfJ,No COG annotation,P75973
b1145,ymfK,,1202259,1202933,-,e14 prophage%3B putative repressor protein YmfK,Transcription,P75974
b1146,ymfT,,1203024,1203224,+,e14 prophage%3B putative DNA-binding transcriptional regulator YmfT,Transcription,P75975
b1147,ymfL,,1203268,1203825,+,e14 prophage%3B uncharacterized protein YmfL,No COG annotation,P75976
b1148,ymfM,,1203822,1204160,+,e14 prophage%3B protein YmfM,No COG annotation,P75977
b1149,ymfN,,1204170,1205537,+,e14 prophage%3B chimeric replication protein/phage terminase YmfN,Transcription,UPI000013B9B8
b4692,oweE,,1204170,1204403,+,phage replication protein,Transcription,
b4693,aaaE,,1204401,1205537,+,phage terminase,Transcription,
b1150,ymfR,,1205549,1205731,+,e14 prophage%3B protein YmfR,No COG annotation,P75979
b1151,beeE,,1205731,1206204,+,e14 prophage%3B putative protein BeeE,Function unknown,UPI000013B9B9
b1152,jayE,,1206131,1206922,+,e14 prophage%3B putative protein JayE,Function unknown,
b1153,ymfQ,,1206913,1207497,+,e14 prophage%3B conserved protein YmfQ,Function unknown,P75982
b1154,ycfK,,1207501,1208130,+,e14 prophage%3B protein StfP,No COG annotation,P45581
b1155,tfaP,,1208132,1208545,+,e14 prophage%3B putative tail fiber assembly protein TfaP,Function unknown,P09154
b1156,tfaE,,1208517,1209119,-,e14 prophage%3B putative tail fiber assembly protein TfaE,Function unknown,P09153
b1157,stfE,,1209119,1209655,-,e14 prophage%3B putative side tail fiber protein fragment,Function unknown,
b1158,pinE,,1209685,1210239,+,e14 prophage%3B site-specific DNA recombinase,"Replication, recombination and repair",P03014
b1159,mcrA,,1210346,1211179,+,e14 prophage%3B 5-methylcytosine-specific restriction enzyme McrA,Defense mechanisms,P24200
b4519,icdC,,1211413,1211577,+,protein IcdC,Energy production and conversion,
b1160,iraM,,1211680,1212003,-,anti-adaptor protein IraM%2C inhibitor of sigma(S) proteolysis,Transcription,P75987
b4738,ymgK,,1212260,1212304,-,protein YmgK,No COG annotation,UPI000E466555
b4739,ymgL,,1212540,1212650,-,protein YmgL,No COG annotation,UPI000505E2D2
b1161,ycgX,,1212703,1213107,-,uncharacterized protein YcgX,Function unknown,P75988
b1162,bluR,,1213328,1214059,-,DNA-binding transcriptional repressor BluR,Transcription,P75989
b1163,bluF,,1214264,1215475,-,blue light-responsive regulator of BluR,Signal transduction mechanisms,P75990
b1164,ycgZ,,1215789,1216025,+,putative two-component system connector protein YcgZ,Function unknown,P75991
b1165,ymgA,,1216068,1216340,+,putative two-component system connector protein YmgA,Function unknown,P75992
b1166,ariR,,1216369,1216635,+,regulator of acid resistance%2C influenced by indole,Transcription,P75993
b1167,ymgC,,1216748,1216996,+,protein YmgC,No COG annotation,P75994
b1168,pdeG,,1217328,1218851,+,putative c-di-GMP phosphodiesterase PdeG,Signal transduction mechanisms,P75995
b4520,ymgF,,1218983,1219201,+,inner membrane protein that interacts with cell division proteins,No COG annotation,P58034
b4491,ycgH,,1219601,1222248,+,putative transporter component%2C N-terminal fragment,Cell wall/membrane/envelope biogenesis,
b1171,ymgD,,1222305,1222634,-,PF16456 family protein YmgD,Function unknown,P0AB46
b1172,ymgG,,1222644,1222988,-,PF13488 family protein YmgG,Function unknown,Q7DFV3
b4593,ymgI,,1222990,1223163,-,uncharacterized protein YmgI,No COG annotation,A5A611
b4594,ymgJ,,1223264,1223449,+,uncharacterized protein YmgJ,No COG annotation,A5A612
b4521,ycgI,,1223564,1223907,+,protein YcgI,Cell wall/membrane/envelope biogenesis,
b1174,minE,,1224279,1224545,-,Z-ring positioning protein MinE,"Cell cycle control, cell division, chromosome partitioning",P0A734
b1175,minD,,1224549,1225361,-,Z-ring positioning protein MinD,"Cell cycle control, cell division, chromosome partitioning",P0AEZ3
b1176,minC,,1225385,1226080,-,Z-ring positioning protein MinC,"Cell cycle control, cell division, chromosome partitioning",P18196
b1177,ycgJ,,1226600,1226968,+,PF05666 family protein YcgJ,Function unknown,P76001
b1178,pliG,,1227071,1227472,-,inhibitor of g-type lysozyme,Function unknown,P76002
b1179,ycgL,,1227681,1228007,+,PF05166 family protein YcgL,Function unknown,
b1180,ycgM,,1228079,1228738,+,putative isomerase/hydrolase,"Secondary metabolites biosynthesis, transport, and catabolism",P76004
b1181,ycgN,,1228815,1229276,+,PF03693 family protein YcgN,Function unknown,P0A8L5
b1182,hlyE,,1229483,1230394,-,hemolysin E,"Post-translational modification, protein turnover,and chaperones",P77335
b1183,umuD,,1230767,1231186,+,DNA polymerase V protein UmuD,Transcription,P0AG11
b1184,umuC,,1231186,1232454,+,DNA polymerase V catalytic protein,"Replication, recombination and repair",P04152
b1185,dsbB,,1232500,1233030,-,protein thiol:quinone oxidoreductase DsbB,"Post-translational modification, protein turnover,and chaperones",P0A6M2
b1186,nhaB,,1233176,1234717,-,Na(+):H(+) antiporter NhaB,Inorganic ion transport and metabolism,P0AFA7
b1187,fadR,,1234938,1235657,+,DNA-binding transcriptional dual regulator FadR,Transcription,P0A8V6
b1188,ycgB,,1235709,1237241,-,PF04293 family protein YcgB,Function unknown,P29013
b1189,dadA,,1237571,1238869,+,D-amino acid dehydrogenase,Amino acid transport and metabolism,P0A6J5
b1190,dadX,,1238879,1239949,+,alanine racemase 2,Amino acid transport and metabolism,P29012
b4740,ymgM,,1240260,1240463,+,protein YmgM,No COG annotation,UPI000662F6AE
b1191,cvrA,,1240335,1242071,-,putative K(+):H(+) antiporter,Inorganic ion transport and metabolism,P76007
b1192,ldcA,,1242166,1243080,-,murein L%2CD-carboxypeptidase,Defense mechanisms,P76008
b1193,emtA,,1243180,1243791,+,lytic murein transglycosylase E,Cell wall/membrane/envelope biogenesis,P0C960
b1194,ycgR,,1243793,1244527,-,flagellar brake protein YcgR,Cell wall/membrane/envelope biogenesis,P76010
b1195,ymgE,,1244728,1244982,+,PF04226 family protein YmgE,Function unknown,P76011
b1196,ycgY,,1245160,1245600,+,uncharacterized protein YcgY,No COG annotation,P76012
b1197,treA,,1245679,1247376,-,periplasmic trehalase,Carbohydrate transport and metabolism,P13482
b1198,dhaM,,1247696,1249114,-,dihydroxyacetone kinase subunit M,Carbohydrate transport and metabolism,P37349
b1199,dhaL,,1249125,1249757,-,dihydroxyacetone kinase subunit L,Function unknown,P76014
b1200,dhaK,,1249768,1250838,-,dihydroxyacetone kinase subunit K,Carbohydrate transport and metabolism,P76015
b1201,dhaR,,1251066,1252985,+,DNA-binding transcriptional dual regulator DhaR,Transcription,P76016
b1202,ycgV,,1253085,1255952,-,putative autotransporter adhesin YcgV,Cell wall/membrane/envelope biogenesis,P76017
b1203,ychF,,1256721,1257812,-,redox-responsive ATPase YchF,"Translation, ribosomal structure and biogenesis",P0ABU2
b1204,pth,,1257929,1258513,-,peptidyl-tRNA hydrolase,"Translation, ribosomal structure and biogenesis",P0A7D1
b1205,ychH,,1258791,1259069,+,stress-induced protein,Function unknown,P0AB49
b1206,dauA,,1259124,1260803,-,aerobic C4-dicarboxylate transporter DauA,Inorganic ion transport and metabolism,P0AFR2
b1207,prs,,1260928,1261875,-,ribose-phosphate diphosphokinase,Nucleotide transport and metabolism,P0A717
b1208,ispE,,1262026,1262877,-,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,Nucleotide transport and metabolism,P62615
b1209,lolB,,1262877,1263500,-,outer membrane lipoprotein LolB,Cell wall/membrane/envelope biogenesis,P61320
b1210,hemA,,1263714,1264970,+,glutamyl-tRNA reductase,Coenzyme transport and metabolism,P0A6X1
b1211,prfA,,1265012,1266094,+,peptide chain release factor RF1,"Translation, ribosomal structure and biogenesis",P0A7I0
b1212,prmC,,1266094,1266927,+,protein-(glutamine-N(5)) methyltransferase,"Translation, ribosomal structure and biogenesis",P0ACC1
b1213,ychQ,,1266924,1267316,+,SirB family protein YchQ,Function unknown,Q46755
b1214,ychA,,1267320,1268129,+,transglutaminase-like/TPR repeat-containing protein,Function unknown,P0AGM5
